id	reg	date_pass	tranche_age	nb_pass_suspit	nb_pass_tot	nb_hospit	nb_pass_h	nb_paas_f	nb_pass_tot_h	nb_pass_tot_f	nb_hospit_h	nb_hospit_f	nb_acte	nb_acte_tot	nb_acte_h	nb_acte_f	nb_acte_tot_h	nb_acte_tot_f
9569	53	2020-05-13	D	1.0	138.0	1.0								17.0				
9570	53	2020-05-13	E	10.0	265.0	8.0								62.0				
9571	75	2020-05-13	0	60.0	2715.0	34.0	32.0	28.0	1381.0	1334.0	18.0	16.0	49.0	853.0	25.0	24.0	338.0	515.0
9572	75	2020-05-13	A	3.0	314.0	2.0							5.0	133.0				
9573	75	2020-05-13	B	20.0	841.0	5.0							33.0	380.0				
9574	75	2020-05-13	C	14.0	651.0	7.0							8.0	151.0				
9575	75	2020-05-13	D	5.0	315.0	3.0							1.0	59.0				
9576	75	2020-05-13	E	18.0	594.0	17.0							2.0	129.0				
9577	76	2020-05-13	0	66.0	2801.0	22.0	32.0	34.0	1450.0	1351.0	10.0	12.0	16.0	315.0	7.0	9.0	128.0	185.0
9578	76	2020-05-13	A	9.0	362.0	2.0							1.0	45.0				
9579	76	2020-05-13	B	20.0	930.0								9.0	145.0				
9580	76	2020-05-13	C	11.0	610.0	1.0							5.0	67.0				
9581	76	2020-05-13	D	8.0	333.0	4.0								21.0				
9582	76	2020-05-13	E	18.0	565.0	15.0							1.0	37.0				
9583	84	2020-05-13	0	82.0	3265.0	23.0	38.0	44.0	1681.0	1584.0	9.0	14.0	50.0	644.0	27.0	23.0	282.0	361.0
9584	84	2020-05-13	A		401.0								5.0	72.0				
9585	84	2020-05-13	B	30.0	1194.0	3.0							25.0	273.0				
9586	84	2020-05-13	C	26.0	735.0	4.0							10.0	134.0				
9587	84	2020-05-13	D	8.0	326.0	2.0							5.0	50.0				
9588	84	2020-05-13	E	18.0	609.0	14.0							5.0	115.0				
9589	93	2020-05-13	0	42.0	2727.0	27.0	24.0	18.0	1425.0	1302.0	15.0	12.0	27.0	580.0	14.0	13.0	226.0	354.0
9590	93	2020-05-13	A	1.0	380.0								5.0	97.0				
9591	93	2020-05-13	B	13.0	972.0	4.0							11.0	204.0				
9592	93	2020-05-13	C	9.0	579.0	5.0							8.0	118.0				
9593	93	2020-05-13	D	7.0	293.0	6.0								53.0				
9594	93	2020-05-13	E	12.0	503.0	12.0							3.0	107.0				
9595	94	2020-05-13	0	4.0	171.0	4.0	3.0	1.0	92.0	79.0	3.0	1.0	1.0	40.0	1.0		16.0	20.0
9596	94	2020-05-13	A	1.0	18.0	1.0								8.0				
9597	94	2020-05-13	B		60.0								1.0	24.0				
9598	94	2020-05-13	C	1.0	44.0	1.0								4.0				
9599	94	2020-05-13	D		21.0									1.0				
9600	94	2020-05-13	E	2.0	28.0	2.0								3.0				
9601	01	2020-05-14	0	5.0	186.0		3.0	2.0	90.0	96.0								
9602	01	2020-05-14	A		28.0													
9603	01	2020-05-14	B	5.0	80.0													
9604	01	2020-05-14	C		37.0													
9605	01	2020-05-14	D		21.0													
9606	01	2020-05-14	E		20.0													
9607	02	2020-05-14	0											92.0			41.0	51.0
9608	02	2020-05-14	A											9.0				
9609	02	2020-05-14	B											19.0				
9610	02	2020-05-14	C											30.0				
9611	02	2020-05-14	D											10.0				
9612	02	2020-05-14	E											24.0				
9613	03	2020-05-14	0	1.0	175.0	1.0	1.0		104.0	71.0	1.0							
9614	03	2020-05-14	A		30.0													
9615	03	2020-05-14	B		90.0													
9616	03	2020-05-14	C		34.0													
9617	03	2020-05-14	D		11.0													
9618	03	2020-05-14	E	1.0	9.0	1.0												
9619	04	2020-05-14	0	1.0	345.0	1.0	1.0		181.0	164.0	1.0							
9620	04	2020-05-14	A		55.0													
9621	04	2020-05-14	B	1.0	128.0	1.0												
9622	04	2020-05-14	C		101.0													
9623	04	2020-05-14	D		20.0													
9624	04	2020-05-14	E		41.0													
9625	06	2020-05-14	0	36.0	111.0	4.0	17.0	19.0	62.0	49.0	1.0	3.0						
9626	06	2020-05-14	A	1.0	24.0													
9627	06	2020-05-14	B	24.0	64.0	1.0												
9628	06	2020-05-14	C	9.0	16.0	2.0												
9629	06	2020-05-14	D	1.0	4.0													
9630	06	2020-05-14	E	1.0	3.0	1.0												
9631	07	2020-05-14	0		17.0				11.0	6.0								
9632	07	2020-05-14	A															
9633	07	2020-05-14	B		13.0													
9634	07	2020-05-14	C		4.0													
9635	07	2020-05-14	D															
9636	07	2020-05-14	E															
9637	08	2020-05-14	0		16.0				12.0	4.0								
9638	08	2020-05-14	A		2.0													
9639	08	2020-05-14	B		8.0													
9640	08	2020-05-14	C		6.0													
9641	08	2020-05-14	D															
9642	08	2020-05-14	E															
9643	11	2020-05-14	0	239.0	4710.0	47.0	108.0	131.0	2456.0	2253.0	22.0	25.0	44.0	829.0	25.0	19.0	346.0	483.0
9644	11	2020-05-14	A	5.0	727.0	2.0							4.0	125.0				
9645	11	2020-05-14	B	108.0	1815.0	5.0							18.0	305.0				
9646	11	2020-05-14	C	71.0	1111.0	8.0							10.0	171.0				
9647	11	2020-05-14	D	19.0	395.0	9.0							4.0	74.0				
9648	11	2020-05-14	E	36.0	662.0	23.0							8.0	153.0				
9649	24	2020-05-14	0	32.0	1127.0	10.0	19.0	13.0	591.0	536.0	6.0	4.0	13.0	224.0	6.0	7.0	110.0	114.0
9650	24	2020-05-14	A		169.0								1.0	29.0				
9651	24	2020-05-14	B	8.0	333.0	1.0							6.0	111.0				
9652	24	2020-05-14	C	8.0	262.0								6.0	43.0				
9653	24	2020-05-14	D	8.0	145.0	4.0								15.0				
9654	24	2020-05-14	E	8.0	218.0	5.0								24.0				
9655	27	2020-05-14	0	53.0	1371.0	19.0	25.0	28.0	718.0	653.0	9.0	10.0	19.0	137.0	10.0	9.0	63.0	74.0
9656	27	2020-05-14	A	5.0	160.0								2.0	23.0				
9657	27	2020-05-14	B	14.0	433.0								9.0	56.0				
9658	27	2020-05-14	C	16.0	303.0	3.0							3.0	25.0				
9659	27	2020-05-14	D	9.0	174.0	7.0							3.0	13.0				
9660	27	2020-05-14	E	9.0	301.0	9.0							2.0	20.0				
9661	28	2020-05-14	0	33.0	1593.0	19.0	18.0	15.0	812.0	780.0	13.0	6.0	14.0	298.0	6.0	8.0	130.0	168.0
9662	28	2020-05-14	A	2.0	241.0								2.0	36.0				
9663	28	2020-05-14	B	8.0	542.0	6.0							6.0	139.0				
9664	28	2020-05-14	C	10.0	325.0	4.0							3.0	53.0				
9665	28	2020-05-14	D	2.0	191.0	1.0							2.0	24.0				
9666	28	2020-05-14	E	11.0	294.0	8.0							1.0	45.0				
9667	32	2020-05-14	0	85.0	2487.0	37.0	38.0	47.0	1277.0	1208.0	14.0	23.0	24.0	486.0	12.0	12.0	213.0	273.0
9668	32	2020-05-14	A	4.0	388.0	1.0							4.0	76.0				
9669	32	2020-05-14	B	25.0	831.0	3.0							15.0	255.0				
9670	32	2020-05-14	C	16.0	538.0	4.0							4.0	77.0				
9671	32	2020-05-14	D	17.0	271.0	9.0								31.0				
9672	32	2020-05-14	E	23.0	459.0	20.0							1.0	43.0				
9673	44	2020-05-14	0	70.0	2253.0	34.0	33.0	37.0	1173.0	1080.0	14.0	20.0	37.0	419.0	18.0	19.0	181.0	236.0
9674	44	2020-05-14	A	1.0	302.0								2.0	60.0				
9675	44	2020-05-14	B	21.0	748.0	3.0							20.0	176.0				
9676	44	2020-05-14	C	14.0	507.0	3.0							9.0	84.0				
9677	44	2020-05-14	D	10.0	251.0	9.0							3.0	36.0				
9678	44	2020-05-14	E	24.0	445.0	19.0							3.0	55.0				
9679	52	2020-05-14	0	72.0	1412.0	24.0	34.0	38.0	737.0	675.0	11.0	13.0	24.0	355.0	10.0	14.0	154.0	201.0
9680	52	2020-05-14	A	10.0	213.0								3.0	51.0				
9681	52	2020-05-14	B	18.0	444.0	3.0							9.0	137.0				
9682	52	2020-05-14	C	17.0	320.0	5.0							4.0	71.0				
9683	52	2020-05-14	D	3.0	149.0	2.0							3.0	27.0				
9684	52	2020-05-14	E	24.0	286.0	14.0							5.0	69.0				
9685	53	2020-05-14	0	24.0	1401.0	15.0	7.0	17.0	746.0	655.0	6.0	9.0	8.0	231.0	7.0	1.0	99.0	132.0
9686	53	2020-05-14	A		201.0								2.0	29.0				
9687	53	2020-05-14	B	8.0	434.0	2.0							4.0	102.0				
9688	53	2020-05-14	C	7.0	317.0	4.0							2.0	39.0				
9689	53	2020-05-14	D	2.0	153.0	2.0								21.0				
9690	53	2020-05-14	E	7.0	296.0	7.0								40.0				
9691	75	2020-05-14	0	62.0	2718.0	31.0	36.0	26.0	1412.0	1306.0	20.0	11.0	33.0	771.0	14.0	19.0	320.0	451.0
9692	75	2020-05-14	A		298.0								5.0	126.0				
9693	75	2020-05-14	B	23.0	871.0	6.0							17.0	326.0				
9694	75	2020-05-14	C	17.0	626.0	7.0							5.0	139.0				
9695	75	2020-05-14	D	6.0	330.0	4.0							3.0	71.0				
9696	75	2020-05-14	E	16.0	593.0	14.0							3.0	109.0				
9697	76	2020-05-14	0	63.0	2758.0	39.0	32.0	31.0	1438.0	1320.0	22.0	17.0	12.0	244.0	4.0	8.0	109.0	134.0
9698	76	2020-05-14	A	4.0	328.0									39.0				
9699	76	2020-05-14	B	14.0	953.0	5.0							9.0	96.0				
9700	76	2020-05-14	C	21.0	644.0	12.0							2.0	55.0				
9701	76	2020-05-14	D	7.0	319.0	5.0								21.0				
9702	76	2020-05-14	E	17.0	513.0	17.0							1.0	33.0				
9703	84	2020-05-14	0	86.0	3285.0	30.0	41.0	45.0	1722.0	1563.0	16.0	14.0	40.0	619.0	16.0	24.0	280.0	337.0
9704	84	2020-05-14	A		453.0								3.0	82.0				
9705	84	2020-05-14	B	30.0	1131.0	2.0							25.0	254.0				
9706	84	2020-05-14	C	18.0	762.0	5.0							7.0	111.0				
9707	84	2020-05-14	D	16.0	319.0	8.0							1.0	46.0				
9708	84	2020-05-14	E	22.0	620.0	15.0							4.0	126.0				
9709	93	2020-05-14	0	48.0	2593.0	26.0	18.0	30.0	1347.0	1246.0	9.0	17.0	30.0	568.0	7.0	23.0	206.0	362.0
9710	93	2020-05-14	A	4.0	368.0	2.0							8.0	92.0				
9711	93	2020-05-14	B	14.0	879.0	2.0							13.0	192.0				
9712	93	2020-05-14	C	12.0	583.0	8.0							4.0	104.0				
9713	93	2020-05-14	D	5.0	278.0	4.0							3.0	63.0				
9714	93	2020-05-14	E	13.0	485.0	10.0							2.0	115.0				
9715	94	2020-05-14	0	3.0	149.0	1.0	2.0	1.0	82.0	67.0	1.0			12.0			4.0	8.0
9716	94	2020-05-14	A		14.0									2.0				
9717	94	2020-05-14	B	1.0	52.0									5.0				
9718	94	2020-05-14	C	1.0	46.0	1.0								3.0				
9719	94	2020-05-14	D		15.0									2.0				
9720	94	2020-05-14	E	1.0	22.0													
9721	01	2020-05-15	0	1.0	176.0	1.0		1.0	79.0	97.0		1.0						
9722	01	2020-05-15	A		35.0													
9723	01	2020-05-15	B	1.0	68.0	1.0												
9724	01	2020-05-15	C		27.0													
9725	01	2020-05-15	D		23.0													
9726	01	2020-05-15	E		23.0													
9727	02	2020-05-15	0											80.0			20.0	60.0
9728	02	2020-05-15	A											6.0				
9729	02	2020-05-15	B											27.0				
9730	02	2020-05-15	C											13.0				
9731	02	2020-05-15	D											12.0				
9732	02	2020-05-15	E											22.0				
9733	03	2020-05-15	0	3.0	160.0	2.0	2.0	1.0	86.0	74.0	2.0							
9734	03	2020-05-15	A		38.0													
9735	03	2020-05-15	B	1.0	74.0													
9736	03	2020-05-15	C	1.0	40.0	1.0												
9737	03	2020-05-15	D		5.0													
9738	03	2020-05-15	E	1.0	3.0	1.0												
9739	04	2020-05-15	0		361.0				201.0	160.0								
9740	04	2020-05-15	A		56.0													
9741	04	2020-05-15	B		124.0													
9742	04	2020-05-15	C		102.0													
9743	04	2020-05-15	D		35.0													
9744	04	2020-05-15	E		44.0													
9745	06	2020-05-15	0	30.0	114.0	3.0	13.0	17.0	59.0	55.0	1.0	2.0						
9746	06	2020-05-15	A	1.0	25.0													
9747	06	2020-05-15	B	21.0	65.0	2.0												
9748	06	2020-05-15	C	5.0	13.0													
9749	06	2020-05-15	D	3.0	8.0	1.0												
9750	06	2020-05-15	E		3.0													
9751	07	2020-05-15	0		24.0				15.0	9.0								
9752	07	2020-05-15	A		1.0													
9753	07	2020-05-15	B		11.0													
9754	07	2020-05-15	C		9.0													
9755	07	2020-05-15	D		2.0													
9756	07	2020-05-15	E		1.0													
9757	08	2020-05-15	0	1.0	18.0	1.0	1.0		9.0	9.0	1.0							
9758	08	2020-05-15	A		1.0													
9759	08	2020-05-15	B		10.0													
9760	08	2020-05-15	C	1.0	5.0	1.0												
9761	08	2020-05-15	D		2.0													
9762	08	2020-05-15	E															
9763	11	2020-05-15	0	313.0	5138.0	43.0	137.0	176.0	2647.0	2490.0	19.0	24.0	43.0	791.0	16.0	27.0	326.0	465.0
9764	11	2020-05-15	A	6.0	842.0								5.0	135.0				
9765	11	2020-05-15	B	135.0	1909.0	1.0							24.0	279.0				
9766	11	2020-05-15	C	110.0	1224.0	9.0							10.0	156.0				
9767	11	2020-05-15	D	19.0	450.0	6.0							1.0	71.0				
9768	11	2020-05-15	E	42.0	712.0	27.0							3.0	146.0				
9769	24	2020-05-15	0	40.0	1205.0	14.0	16.0	24.0	600.0	605.0	7.0	7.0	11.0	221.0	4.0	7.0	94.0	127.0
9770	24	2020-05-15	A	1.0	160.0								3.0	26.0				
9771	24	2020-05-15	B	9.0	368.0								2.0	110.0				
9772	24	2020-05-15	C	11.0	279.0	3.0							5.0	50.0				
9773	24	2020-05-15	D	4.0	135.0	2.0							1.0	13.0				
9774	24	2020-05-15	E	15.0	263.0	9.0								20.0				
9775	27	2020-05-15	0	57.0	1445.0	21.0	26.0	31.0	747.0	698.0	13.0	8.0	9.0	150.0	7.0	2.0	79.0	71.0
9776	27	2020-05-15	A	3.0	176.0	1.0								16.0				
9777	27	2020-05-15	B	18.0	448.0								4.0	69.0				
9778	27	2020-05-15	C	17.0	311.0	4.0							2.0	31.0				
9779	27	2020-05-15	D	7.0	195.0	5.0							1.0	13.0				
9780	27	2020-05-15	E	12.0	315.0	11.0							2.0	21.0				
9781	28	2020-05-15	0	37.0	1637.0	23.0	19.0	18.0	871.0	766.0	14.0	9.0	20.0	267.0	10.0	10.0	124.0	143.0
9782	28	2020-05-15	A	4.0	268.0								1.0	41.0				
9783	28	2020-05-15	B	8.0	480.0	3.0							11.0	108.0				
9784	28	2020-05-15	C	8.0	399.0	6.0							4.0	52.0				
9785	28	2020-05-15	D	5.0	186.0	4.0								25.0				
9786	28	2020-05-15	E	12.0	304.0	10.0							4.0	41.0				
9787	32	2020-05-15	0	81.0	2565.0	24.0	30.0	51.0	1307.0	1257.0	9.0	15.0	17.0	521.0	4.0	13.0	204.0	317.0
9788	32	2020-05-15	A	8.0	441.0								5.0	115.0				
9789	32	2020-05-15	B	30.0	911.0	4.0							8.0	248.0				
9790	32	2020-05-15	C	22.0	515.0	9.0							4.0	88.0				
9791	32	2020-05-15	D	8.0	302.0	4.0								25.0				
9792	32	2020-05-15	E	13.0	396.0	7.0								39.0				
9793	44	2020-05-15	0	83.0	2504.0	22.0	37.0	46.0	1283.0	1221.0	7.0	15.0	32.0	413.0	18.0	14.0	164.0	249.0
9794	44	2020-05-15	A	5.0	389.0	1.0							3.0	75.0				
9795	44	2020-05-15	B	34.0	776.0	2.0							16.0	166.0				
9796	44	2020-05-15	C	25.0	537.0	6.0							10.0	87.0				
9797	44	2020-05-15	D	8.0	288.0	4.0							1.0	30.0				
9798	44	2020-05-15	E	11.0	514.0	9.0							2.0	55.0				
9799	52	2020-05-15	0	58.0	1473.0	40.0	35.0	23.0	810.0	663.0	24.0	16.0	19.0	343.0	10.0	9.0	155.0	188.0
9800	52	2020-05-15	A	3.0	232.0									61.0				
9801	52	2020-05-15	B	11.0	469.0	5.0							9.0	120.0				
9802	52	2020-05-15	C	10.0	318.0	5.0							6.0	69.0				
9803	52	2020-05-15	D	10.0	162.0	8.0							1.0	34.0				
9804	52	2020-05-15	E	24.0	292.0	22.0							3.0	59.0				
9805	53	2020-05-15	0	25.0	1488.0	16.0	8.0	17.0	783.0	705.0	4.0	12.0	6.0	199.0	3.0	3.0	88.0	111.0
9806	53	2020-05-15	A	2.0	250.0									23.0				
9807	53	2020-05-15	B	5.0	429.0	2.0							5.0	85.0				
9808	53	2020-05-15	C	6.0	306.0	4.0								47.0				
9809	53	2020-05-15	D	5.0	193.0	4.0							1.0	17.0				
9810	53	2020-05-15	E	7.0	310.0	6.0								27.0				
9811	75	2020-05-15	0	51.0	2940.0	23.0	26.0	25.0	1514.0	1426.0	11.0	12.0	21.0	765.0	8.0	13.0	311.0	454.0
9812	75	2020-05-15	A	6.0	374.0								6.0	126.0				
9813	75	2020-05-15	B	13.0	935.0	3.0							9.0	309.0				
9814	75	2020-05-15	C	9.0	617.0	2.0							3.0	148.0				
9815	75	2020-05-15	D	8.0	346.0	7.0							1.0	53.0				
9816	75	2020-05-15	E	15.0	668.0	11.0							2.0	129.0				
9817	76	2020-05-15	0	61.0	2964.0	36.0	19.0	42.0	1495.0	1469.0	14.0	22.0	9.0	285.0	2.0	7.0	117.0	168.0
9818	76	2020-05-15	A	2.0	339.0									51.0				
9819	76	2020-05-15	B	16.0	959.0	3.0							5.0	117.0				
9820	76	2020-05-15	C	13.0	671.0	5.0							3.0	58.0				
9821	76	2020-05-15	D	4.0	368.0	3.0								16.0				
9822	76	2020-05-15	E	26.0	627.0	25.0							1.0	42.0				
9823	84	2020-05-15	0	86.0	3587.0	37.0	35.0	51.0	1914.0	1673.0	15.0	22.0	53.0	658.0	25.0	27.0	270.0	386.0
9824	84	2020-05-15	A	2.0	486.0								9.0	80.0				
9825	84	2020-05-15	B	24.0	1275.0	1.0							32.0	276.0				
9826	84	2020-05-15	C	18.0	792.0	6.0							8.0	127.0				
9827	84	2020-05-15	D	11.0	388.0	8.0							3.0	61.0				
9828	84	2020-05-15	E	31.0	646.0	22.0							1.0	114.0				
9829	93	2020-05-15	0	41.0	2828.0	30.0	22.0	19.0	1476.0	1351.0	16.0	14.0	35.0	584.0	15.0	20.0	228.0	356.0
9830	93	2020-05-15	A	1.0	407.0								3.0	97.0				
9831	93	2020-05-15	B	10.0	930.0	6.0							17.0	193.0				
9832	93	2020-05-15	C	14.0	622.0	9.0							7.0	118.0				
9833	93	2020-05-15	D	2.0	325.0	1.0							2.0	50.0				
9834	93	2020-05-15	E	14.0	544.0	14.0							6.0	122.0				
9835	94	2020-05-15	0	5.0	171.0	4.0	3.0	2.0	79.0	92.0	2.0	2.0	1.0	18.0	1.0		4.0	14.0
9836	94	2020-05-15	A		19.0									2.0				
9837	94	2020-05-15	B		59.0								1.0	7.0				
9838	94	2020-05-15	C	3.0	38.0	3.0								5.0				
9839	94	2020-05-15	D		23.0									1.0				
9840	94	2020-05-15	E	2.0	32.0	1.0								3.0				
9841	01	2020-05-16	0	3.0	137.0		1.0	2.0	58.0	79.0								
9842	01	2020-05-16	A		20.0													
9843	01	2020-05-16	B	2.0	44.0													
9844	01	2020-05-16	C	1.0	36.0													
9845	01	2020-05-16	D		16.0													
9846	01	2020-05-16	E		21.0													
9847	02	2020-05-16	0											83.0			33.0	50.0
9848	02	2020-05-16	A											9.0				
9849	02	2020-05-16	B											21.0				
9850	02	2020-05-16	C											21.0				
9851	02	2020-05-16	D											8.0				
9852	02	2020-05-16	E											24.0				
9853	03	2020-05-16	0	2.0	147.0	1.0		2.0	76.0	71.0		1.0						
9854	03	2020-05-16	A		29.0													
9855	03	2020-05-16	B	1.0	80.0													
9856	03	2020-05-16	C	1.0	28.0	1.0												
9857	03	2020-05-16	D		3.0													
9858	03	2020-05-16	E		7.0													
9859	04	2020-05-16	0		416.0				229.0	187.0								
9860	04	2020-05-16	A		57.0													
9861	04	2020-05-16	B		139.0													
9862	04	2020-05-16	C		121.0													
9863	04	2020-05-16	D		43.0													
9864	04	2020-05-16	E		56.0													
9865	06	2020-05-16	0	15.0	75.0	2.0	6.0	9.0	37.0	38.0	1.0	1.0						
9866	06	2020-05-16	A		18.0													
9867	06	2020-05-16	B	8.0	34.0													
9868	06	2020-05-16	C	6.0	20.0	1.0												
9869	06	2020-05-16	D		2.0													
9870	06	2020-05-16	E	1.0	1.0	1.0												
9871	07	2020-05-16	0		19.0				7.0	12.0								
9872	07	2020-05-16	A		2.0													
9873	07	2020-05-16	B		13.0													
9874	07	2020-05-16	C		4.0													
9875	07	2020-05-16	D															
9876	07	2020-05-16	E															
9877	08	2020-05-16	0		15.0				7.0	8.0								
9878	08	2020-05-16	A		3.0													
9879	08	2020-05-16	B		4.0													
9880	08	2020-05-16	C		6.0													
9881	08	2020-05-16	D		1.0													
9882	08	2020-05-16	E		1.0													
9883	11	2020-05-16	0	188.0	4857.0	31.0	89.0	99.0	2589.0	2267.0	10.0	21.0	54.0	1096.0	23.0	31.0	466.0	630.0
9884	11	2020-05-16	A	11.0	793.0	1.0							7.0	196.0				
9885	11	2020-05-16	B	81.0	1946.0	2.0							27.0	395.0				
9886	11	2020-05-16	C	57.0	1123.0	5.0							12.0	231.0				
9887	11	2020-05-16	D	12.0	392.0	2.0							2.0	87.0				
9888	11	2020-05-16	E	27.0	603.0	21.0							6.0	179.0				
9889	24	2020-05-16	0	25.0	1239.0	5.0	15.0	10.0	674.0	565.0	2.0	3.0	19.0	292.0	6.0	13.0	118.0	174.0
9890	24	2020-05-16	A		206.0								2.0	45.0				
9891	24	2020-05-16	B	9.0	445.0								13.0	147.0				
9892	24	2020-05-16	C	8.0	256.0	1.0							1.0	41.0				
9893	24	2020-05-16	D	3.0	134.0	1.0							2.0	13.0				
9894	24	2020-05-16	E	5.0	198.0	3.0							1.0	45.0				
9895	27	2020-05-16	0	38.0	1543.0	15.0	19.0	19.0	816.0	727.0	6.0	9.0	26.0	236.0	14.0	12.0	116.0	118.0
9896	27	2020-05-16	A	1.0	233.0								1.0	32.0				
9897	27	2020-05-16	B	13.0	504.0	3.0							19.0	111.0				
9898	27	2020-05-16	C	11.0	314.0	4.0							6.0	55.0				
9899	27	2020-05-16	D	4.0	199.0	2.0								15.0				
9900	27	2020-05-16	E	9.0	293.0	6.0								22.0				
9901	28	2020-05-16	0	29.0	1756.0	19.0	19.0	10.0	924.0	832.0	12.0	7.0	18.0	408.0	9.0	9.0	152.0	256.0
9902	28	2020-05-16	A	2.0	293.0								2.0	80.0				
9903	28	2020-05-16	B	8.0	611.0	4.0							11.0	148.0				
9904	28	2020-05-16	C	8.0	370.0	6.0							4.0	85.0				
9905	28	2020-05-16	D	4.0	171.0	4.0								30.0				
9906	28	2020-05-16	E	7.0	311.0	5.0							1.0	65.0				
9907	32	2020-05-16	0	50.0	2543.0	25.0	28.0	22.0	1383.0	1160.0	16.0	9.0	19.0	607.0	7.0	12.0	286.0	321.0
9908	32	2020-05-16	A		489.0									112.0				
9909	32	2020-05-16	B	13.0	994.0	3.0							12.0	296.0				
9910	32	2020-05-16	C	15.0	537.0	9.0							3.0	117.0				
9911	32	2020-05-16	D	7.0	201.0	6.0							3.0	28.0				
9912	32	2020-05-16	E	15.0	322.0	7.0							1.0	51.0				
9913	44	2020-05-16	0	59.0	2639.0	29.0	32.0	27.0	1435.0	1203.0	15.0	14.0	35.0	616.0	20.0	15.0	253.0	363.0
9914	44	2020-05-16	A	3.0	468.0									115.0				
9915	44	2020-05-16	B	16.0	850.0	5.0							22.0	242.0				
9916	44	2020-05-16	C	16.0	557.0	7.0							6.0	112.0				
9917	44	2020-05-16	D	10.0	296.0	6.0							2.0	47.0				
9918	44	2020-05-16	E	13.0	467.0	10.0							5.0	93.0				
9919	52	2020-05-16	0	34.0	1456.0	20.0	17.0	17.0	809.0	646.0	11.0	9.0	24.0	489.0	14.0	10.0	210.0	279.0
9920	52	2020-05-16	A	1.0	234.0								6.0	98.0				
9921	52	2020-05-16	B	9.0	491.0	4.0							12.0	188.0				
9922	52	2020-05-16	C	11.0	323.0	7.0							3.0	80.0				
9923	52	2020-05-16	D	7.0	149.0	4.0								37.0				
9924	52	2020-05-16	E	6.0	259.0	5.0							3.0	85.0				
9925	53	2020-05-16	0	22.0	1522.0	14.0	12.0	10.0	841.0	681.0	8.0	6.0	16.0	411.0	10.0	6.0	177.0	234.0
9926	53	2020-05-16	A	2.0	267.0								1.0	48.0				
9927	53	2020-05-16	B	3.0	448.0								7.0	162.0				
9928	53	2020-05-16	C	7.0	348.0	4.0							4.0	97.0				
9929	53	2020-05-16	D	3.0	175.0	3.0							2.0	34.0				
9930	53	2020-05-16	E	7.0	284.0	7.0							2.0	70.0				
9931	75	2020-05-16	0	26.0	2949.0	17.0	15.0	11.0	1548.0	1401.0	9.0	8.0	41.0	1188.0	15.0	26.0	495.0	693.0
9932	75	2020-05-16	A		429.0								14.0	249.0				
9933	75	2020-05-16	B	3.0	939.0	1.0							14.0	439.0				
9934	75	2020-05-16	C	6.0	668.0	4.0							9.0	238.0				
9935	75	2020-05-16	D	3.0	311.0	1.0							1.0	105.0				
9936	75	2020-05-16	E	14.0	602.0	11.0							3.0	154.0				
9937	76	2020-05-16	0	49.0	3048.0	30.0	22.0	27.0	1548.0	1500.0	13.0	17.0	21.0	508.0	11.0	10.0	209.0	298.0
9938	76	2020-05-16	A	5.0	417.0	1.0							1.0	102.0				
9939	76	2020-05-16	B	16.0	1124.0	4.0							11.0	227.0				
9940	76	2020-05-16	C	6.0	672.0	4.0							5.0	81.0				
9941	76	2020-05-16	D	5.0	314.0	4.0							2.0	40.0				
9942	76	2020-05-16	E	17.0	521.0	17.0							2.0	58.0				
9943	84	2020-05-16	0	75.0	3932.0	27.0	39.0	36.0	2048.0	1884.0	17.0	10.0	69.0	886.0	27.0	40.0	377.0	502.0
9944	84	2020-05-16	A	2.0	637.0	1.0							10.0	134.0				
9945	84	2020-05-16	B	18.0	1429.0	1.0							34.0	344.0				
9946	84	2020-05-16	C	16.0	833.0	2.0							14.0	162.0				
9947	84	2020-05-16	D	12.0	415.0	2.0							5.0	65.0				
9948	84	2020-05-16	E	27.0	618.0	21.0							6.0	181.0				
9949	93	2020-05-16	0	44.0	2957.0	28.0	23.0	21.0	1537.0	1419.0	15.0	13.0	44.0	833.0	18.0	26.0	353.0	480.0
9950	93	2020-05-16	A		448.0								8.0	154.0				
9951	93	2020-05-16	B	9.0	1025.0	3.0							21.0	287.0				
9952	93	2020-05-16	C	11.0	646.0	5.0							6.0	153.0				
9953	93	2020-05-16	D	10.0	302.0	7.0							5.0	75.0				
9954	93	2020-05-16	E	14.0	536.0	13.0							4.0	162.0				
9955	94	2020-05-16	0	8.0	177.0	8.0	4.0	4.0	102.0	75.0	4.0	4.0	10.0	78.0	3.0	6.0	23.0	45.0
9956	94	2020-05-16	A		12.0								1.0	9.0				
9957	94	2020-05-16	B		63.0								4.0	31.0				
9958	94	2020-05-16	C	1.0	49.0	1.0							4.0	21.0				
9959	94	2020-05-16	D	2.0	26.0	2.0							1.0	11.0				
9960	94	2020-05-16	E	5.0	27.0	5.0								6.0				
9961	01	2020-05-17	0		91.0				46.0	45.0								
9962	01	2020-05-17	A		13.0													
9963	01	2020-05-17	B		33.0													
9964	01	2020-05-17	C		21.0													
9965	01	2020-05-17	D		11.0													
9966	01	2020-05-17	E		13.0													
9967	02	2020-05-17	0										1.0	66.0	1.0		22.0	44.0
9968	02	2020-05-17	A											8.0				
9969	02	2020-05-17	B											17.0				
9970	02	2020-05-17	C										1.0	19.0				
9971	02	2020-05-17	D											7.0				
9972	02	2020-05-17	E											15.0				
9973	03	2020-05-17	0	4.0	147.0	2.0	2.0	2.0	77.0	70.0	2.0							
