id	dep	date_pass	tranche_age	nb_pass_suspit	nb_pass_tot	nb_hospit	nb_pass_h	nb_pass_f	nb_pass_tot_h	nb_pass_tot_f	nb_hospit_h	nb_hospit_f	nb_acte	nb_acte_tot	nb_acte_h	nb_acte_f	nb_acte_tot_h	nb_acte_tot_f
49745	9	2020-01-16	D	0	8	0												
49746	9	2020-01-16	E	0	22	0												
49747	10	2020-01-16	0	1	137	1	0	1	72	65	0	1	2	99	1	1	34	65
49748	10	2020-01-16	A	0	24	0							0	21				
49749	10	2020-01-16	B	0	46	0							1	40				
49750	10	2020-01-16	C	0	24	0							1	21				
49751	10	2020-01-16	D	0	16	0							0	6				
49752	10	2020-01-16	E	1	27	1							0	11				
49753	11	2020-01-16	0	1	225	1	0	1	110	115	0	1						
49754	11	2020-01-16	A	1	23	1												
49755	11	2020-01-16	B	0	78	0												
49756	11	2020-01-16	C	0	57	0												
49757	11	2020-01-16	D	0	25	0												
49758	11	2020-01-16	E	0	42	0												
49759	12	2020-01-16	0	0	100	0	0	0	53	47	0	0						
49760	12	2020-01-16	A	0	8	0												
49761	12	2020-01-16	B	0	41	0												
49762	12	2020-01-16	C	0	22	0												
49763	12	2020-01-16	D	0	12	0												
49764	12	2020-01-16	E	0	17	0												
49765	13	2020-01-16	0	14	1082	9	4	10	562	520	2	7	16	238	5	11	99	139
49766	13	2020-01-16	A	0	196	0							4	56				
49767	13	2020-01-16	B	5	386	2							9	85				
49768	13	2020-01-16	C	4	234	3							1	40				
49769	13	2020-01-16	D	2	107	1							2	14				
49770	13	2020-01-16	E	3	159	3							0	43				
49771	14	2020-01-16	0	3	319	2	3	0	176	143	2	0	15	262	7	8	104	158
49772	14	2020-01-16	A	0	63	0							1	59				
49773	14	2020-01-16	B	1	94	1							10	91				
49774	14	2020-01-16	C	1	60	0							3	52				
49775	14	2020-01-16	D	0	31	0							0	21				
49776	14	2020-01-16	E	1	71	1							1	39				
49777	15	2020-01-16	0	0	64	0	0	0	33	31	0	0						
49778	15	2020-01-16	A	0	5	0												
49779	15	2020-01-16	B	0	20	0												
49780	15	2020-01-16	C	0	12	0												
49781	15	2020-01-16	D	0	12	0												
49782	15	2020-01-16	E	0	15	0												
49783	16	2020-01-16	0	4	211	1	2	2	116	95	1	0						
49784	16	2020-01-16	A	0	19	0												
49785	16	2020-01-16	B	1	71	0												
49786	16	2020-01-16	C	1	54	0												
49787	16	2020-01-16	D	0	27	0												
49788	16	2020-01-16	E	2	40	1												
49789	17	2020-01-16	0	1	348	1	1	0	182	166	1	0	1	50	0	1	16	34
49790	17	2020-01-16	A	0	40	0							0	8				
49791	17	2020-01-16	B	0	96	0							0	15				
49792	17	2020-01-16	C	1	86	1							0	10				
49793	17	2020-01-16	D	0	51	0							0	5				
49794	17	2020-01-16	E	0	75	0							1	12				
49795	18	2020-01-16	0	8	123	0	6	2	70	53	0	0	5	96	2	3	38	58
49796	18	2020-01-16	A	0	18	0							0	17				
49797	18	2020-01-16	B	2	35	0							5	49				
49798	18	2020-01-16	C	5	34	0							0	17				
49799	18	2020-01-16	D	1	15	0							0	2				
49800	18	2020-01-16	E	0	21	0							0	11				
49801	19	2020-01-16	0	1	135	1	0	1	65	70	0	1						
49802	19	2020-01-16	A	0	15	0												
49803	19	2020-01-16	B	0	47	0												
49804	19	2020-01-16	C	0	35	0												
49805	19	2020-01-16	D	0	13	0												
49806	19	2020-01-16	E	1	25	1												
49807	21	2020-01-16	0	5	227	1	4	1	119	108	0	1	10	80	5	5	40	40
49808	21	2020-01-16	A	0	12	0							1	9				
49809	21	2020-01-16	B	2	88	0							6	33				
49810	21	2020-01-16	C	0	48	0							3	22				
49811	21	2020-01-16	D	0	33	0							0	6				
49812	21	2020-01-16	E	3	46	1							0	10				
49813	22	2020-01-16	0	4	254	4	2	2	140	114	2	2						
49814	22	2020-01-16	A	0	49	0												
49815	22	2020-01-16	B	0	74	0												
49816	22	2020-01-16	C	1	56	1												
49817	22	2020-01-16	D	1	22	1												
49818	22	2020-01-16	E	2	53	2												
49819	23	2020-01-16	0	2	57	2	1	1	30	27	1	1						
49820	23	2020-01-16	A	0	5	0												
49821	23	2020-01-16	B	0	13	0												
49822	23	2020-01-16	C	1	14	1												
49823	23	2020-01-16	D	0	5	0												
49824	23	2020-01-16	E	1	20	1												
49825	24	2020-01-16	0	1	113	1	0	1	67	46	0	1						
49826	24	2020-01-16	A	0	12	0												
49827	24	2020-01-16	B	0	34	0												
49828	24	2020-01-16	C	0	28	0												
49829	24	2020-01-16	D	0	18	0												
49830	24	2020-01-16	E	1	21	1												
49831	25	2020-01-16	0	1	189	1	1	0	103	86	1	0	4	98	2	2	46	50
49832	25	2020-01-16	A	0	42	0							0	16				
49833	25	2020-01-16	B	0	59	0							4	49				
49834	25	2020-01-16	C	0	37	0							0	19				
49835	25	2020-01-16	D	0	16	0							0	6				
49836	25	2020-01-16	E	1	35	1							0	7				
49837	26	2020-01-16	0	3	220	0	1	2	110	110	0	0						
49838	26	2020-01-16	A	1	42	0												
49839	26	2020-01-16	B	0	67	0												
49840	26	2020-01-16	C	1	46	0												
49841	26	2020-01-16	D	0	24	0												
49842	26	2020-01-16	E	1	41	0												
49843	27	2020-01-16	0	5	180	2	3	2	87	93	0	2						
49844	27	2020-01-16	A	0	19	0												
49845	27	2020-01-16	B	2	73	0												
49846	27	2020-01-16	C	1	42	1												
49847	27	2020-01-16	D	1	18	1												
49848	27	2020-01-16	E	1	28	0												
49849	28	2020-01-16	0	5	240	1	4	1	131	109	1	0						
49850	28	2020-01-16	A	0	26	0												
49851	28	2020-01-16	B	3	106	0												
49852	28	2020-01-16	C	1	47	0												
49853	28	2020-01-16	D	0	26	0												
49854	28	2020-01-16	E	1	35	1												
49855	29	2020-01-16	0	0	518	0	0	0	271	247	0	0	4	138	2	2	50	88
49856	29	2020-01-16	A	0	84	0							0	17				
49857	29	2020-01-16	B	0	157	0							1	56				
49858	29	2020-01-16	C	0	122	0							2	36				
49859	29	2020-01-16	D	0	66	0							0	13				
49860	29	2020-01-16	E	0	89	0							1	16				
49861	2	2020-01-16	0	0	86	0	0	0	54	32	0	0	10	78	3	6	23	45
49862	2	2020-01-16	A	0	6	0							1	9				
49863	2	2020-01-16	B	0	41	0							4	31				
49864	2	2020-01-16	C	0	18	0							4	21				
49865	2	2020-01-16	D	0	12	0							1	11				
49866	2	2020-01-16	E	0	9	0							0	6				
49867	2	2020-01-16	0	8	91	8	4	4	48	43	4	4						
49868	2	2020-01-16	A	0	6	0												
49869	2	2020-01-16	B	0	22	0												
49870	2	2020-01-16	C	1	31	1												
49871	2	2020-01-16	D	2	14	2												
49872	2	2020-01-16	E	5	18	5												
49873	30	2020-01-16	0	1	368	0	0	1	181	187	0	0	3	89	2	1	30	59
49874	30	2020-01-16	A	1	50	0							0	20				
49875	30	2020-01-16	B	0	138	0							1	31				
49876	30	2020-01-16	C	0	80	0							1	21				
49877	30	2020-01-16	D	0	50	0							1	7				
49878	30	2020-01-16	E	0	50	0							0	10				
49879	31	2020-01-16	0	22	620	19	9	13	332	288	8	11	12	175	8	4	84	91
49880	31	2020-01-16	A	0	112	0							1	34				
49881	31	2020-01-16	B	6	237	4							7	90				
49882	31	2020-01-16	C	4	130	3							3	20				
49883	31	2020-01-16	D	3	53	3							0	14				
49884	31	2020-01-16	E	9	88	9							1	17				
49885	32	2020-01-16	0	6	82	3	1	5	37	45	0	3						
49886	32	2020-01-16	A	0	10	0												
49887	32	2020-01-16	B	2	25	0												
49888	32	2020-01-16	C	0	12	0												
49889	32	2020-01-16	D	1	11	0												
49890	32	2020-01-16	E	3	24	3												
49891	33	2020-01-16	0	12	736	6	9	3	397	339	4	2	31	749	14	17	334	415
49892	33	2020-01-16	A	0	128	0							10	171				
49893	33	2020-01-16	B	2	261	1							11	267				
49894	33	2020-01-16	C	1	156	0							7	150				
49895	33	2020-01-16	D	3	60	1							1	63				
49896	33	2020-01-16	E	6	131	4							2	96				
49897	34	2020-01-16	0	8	710	2	5	3	349	361	1	1	3	135	1	2	54	80
49898	34	2020-01-16	A	3	111	0							0	29				
49899	34	2020-01-16	B	2	275	0							1	67				
49900	34	2020-01-16	C	1	149	0							1	20				
49901	34	2020-01-16	D	1	67	1							0	4				
49902	34	2020-01-16	E	1	108	1							1	15				
49903	35	2020-01-16	0	13	395	8	7	6	235	160	5	3	10	193	7	3	96	97
49904	35	2020-01-16	A	2	78	0							1	18				
49905	35	2020-01-16	B	1	125	0							5	78				
49906	35	2020-01-16	C	4	77	2							1	39				
49907	35	2020-01-16	D	2	42	2							2	14				
49908	35	2020-01-16	E	4	73	4							1	44				
49909	36	2020-01-16	0	0	90	0	0	0	50	40	0	0						
49910	36	2020-01-16	A	0	10	0												
49911	36	2020-01-16	B	0	27	0												
49912	36	2020-01-16	C	0	17	0												
49913	36	2020-01-16	D	0	15	0												
49914	36	2020-01-16	E	0	21	0												
49915	37	2020-01-16	0	3	277	0	2	1	147	130	0	0	9	144	2	7	54	90
49916	37	2020-01-16	A	0	62	0							2	22				
49917	37	2020-01-16	B	0	88	0							5	74				
49918	37	2020-01-16	C	0	54	0							1	18				
49919	37	2020-01-16	D	1	25	0							0	6				
49920	37	2020-01-16	E	2	48	0							1	23				
49921	38	2020-01-16	0	9	664	6	6	3	350	314	4	2	5	176	3	2	71	105
49922	38	2020-01-16	A	0	107	0							0	28				
49923	38	2020-01-16	B	3	251	1							3	73				
49924	38	2020-01-16	C	2	128	1							1	35				
49925	38	2020-01-16	D	0	64	0							1	9				
49926	38	2020-01-16	E	4	114	4							0	31				
49927	39	2020-01-16	0	3	151	1	2	1	83	68	0	1						
49928	39	2020-01-16	A	0	21	0												
49929	39	2020-01-16	B	2	54	0												
49930	39	2020-01-16	C	1	32	1												
49931	39	2020-01-16	D	0	12	0												
49932	39	2020-01-16	E	0	32	0												
49933	40	2020-01-16	0	0	171	0	0	0	87	84	0	0						
49934	40	2020-01-16	A	0	19	0												
49935	40	2020-01-16	B	0	51	0												
49936	40	2020-01-16	C	0	44	0												
49937	40	2020-01-16	D	0	22	0												
49938	40	2020-01-16	E	0	35	0												
49939	41	2020-01-16	0	1	182	0	0	1	107	75	0	0						
49940	41	2020-01-16	A	0	32	0												
49941	41	2020-01-16	B	0	58	0												
49942	41	2020-01-16	C	1	40	0												
49943	41	2020-01-16	D	0	22	0												
49944	41	2020-01-16	E	0	30	0												
49945	42	2020-01-16	0	3	542	1	1	2	265	277	0	1	7	122	1	4	54	61
49946	42	2020-01-16	A	0	66	0							2	21				
49947	42	2020-01-16	B	0	206	0							3	49				
49948	42	2020-01-16	C	0	120	0							2	20				
49949	42	2020-01-16	D	1	62	0							0	7				
49950	42	2020-01-16	E	2	88	1							0	25				
49951	43	2020-01-16	0	0	23	0	0	0	13	10	0	0						
49952	43	2020-01-16	A	0	3	0												
49953	43	2020-01-16	B	0	10	0												
49954	43	2020-01-16	C	0	6	0												
49955	43	2020-01-16	D	0	2	0												
49956	43	2020-01-16	E	0	2	0												
49957	44	2020-01-16	0	9	434	6	5	4	252	182	4	2	24	489	14	10	210	279
49958	44	2020-01-16	A	0	60	0							6	98				
49959	44	2020-01-16	B	2	160	1							12	188				
49960	44	2020-01-16	C	3	101	2							3	80				
49961	44	2020-01-16	D	3	49	2							0	37				
49962	44	2020-01-16	E	1	64	1							3	85				
49963	45	2020-01-16	0	8	327	4	3	5	169	158	1	3	5	52	2	3	26	26
49964	45	2020-01-16	A	0	58	0							0	6				
49965	45	2020-01-16	B	4	131	0							3	24				
49966	45	2020-01-16	C	1	64	1							0	6				
49967	45	2020-01-16	D	1	31	1							2	5				
49968	45	2020-01-16	E	2	43	2							0	11				
49969	46	2020-01-16	0	4	117	3	3	1	60	57	2	1						
49970	46	2020-01-16	A	0	13	0												
49971	46	2020-01-16	B	1	38	0												
49972	46	2020-01-16	C	1	29	1												
49973	46	2020-01-16	D	0	12	0												
49974	46	2020-01-16	E	2	25	2												
49975	47	2020-01-16	0	0	211	0	0	0	122	89	0	0						
49976	47	2020-01-16	A	0	32	0												
49977	47	2020-01-16	B	0	57	0												
49978	47	2020-01-16	C	0	43	0												
49979	47	2020-01-16	D	0	20	0												
49980	47	2020-01-16	E	0	59	0												
49981	48	2020-01-16	0	0	15	0	0	0	7	8	0	0						
49982	48	2020-01-16	A	0	3	0												
49983	48	2020-01-16	B	0	4	0												
49984	48	2020-01-16	C	0	3	0												
49985	48	2020-01-16	D	0	1	0												
49986	48	2020-01-16	E	0	4	0												
49987	49	2020-01-16	0	3	269	2	2	1	150	119	1	1						
49988	49	2020-01-16	A	0	43	0												
49989	49	2020-01-16	B	2	104	1												
49990	49	2020-01-16	C	1	58	1												
49991	49	2020-01-16	D	0	21	0												
49992	49	2020-01-16	E	0	43	0												
49993	50	2020-01-16	0	7	335	7	5	2	182	153	5	2	2	81	1	1	23	58
49994	50	2020-01-16	A	0	45	0							0	6				
49995	50	2020-01-16	B	0	98	0							1	30				
49996	50	2020-01-16	C	3	89	3							1	25				
49997	50	2020-01-16	D	1	29	1							0	4				
49998	50	2020-01-16	E	3	74	3							0	16				
49999	51	2020-01-16	0	5	293	4	3	2	152	141	3	1	2	34	1	1	10	24
50000	51	2020-01-16	A	0	51	0							0	4				
50001	51	2020-01-16	B	1	101	0							1	16				
50002	51	2020-01-16	C	2	68	2							0	7				
50003	51	2020-01-16	D	0	34	0							0	2				
50004	51	2020-01-16	E	2	39	2							1	5				
50005	52	2020-01-16	0	6	113	0	2	4	55	58	0	0						
50006	52	2020-01-16	A	0	21	0												
50007	52	2020-01-16	B	2	42	0												
50008	52	2020-01-16	C	3	25	0												
50009	52	2020-01-16	D	0	11	0												
50010	52	2020-01-16	E	1	14	0												
50011	53	2020-01-16	0	3	140	1	1	2	77	63	1	0						
50012	53	2020-01-16	A	0	16	0												
50013	53	2020-01-16	B	1	47	1												
50014	53	2020-01-16	C	1	35	0												
50015	53	2020-01-16	D	1	16	0												
50016	53	2020-01-16	E	0	26	0												
50017	54	2020-01-16	0	7	350	2	4	3	204	146	1	1	5	110	3	2	52	58
50018	54	2020-01-16	A	2	68	0							0	13				
50019	54	2020-01-16	B	4	118	1							4	41				
50020	54	2020-01-16	C	0	65	0							1	22				
50021	54	2020-01-16	D	1	43	1							0	11				
50022	54	2020-01-16	E	0	56	0							0	22				
50023	55	2020-01-16	0	2	80	1	1	1	37	43	1	0						
50024	55	2020-01-16	A	0	8	0												
50025	55	2020-01-16	B	1	23	0												
50026	55	2020-01-16	C	1	21	1												
50027	55	2020-01-16	D	0	9	0												
50028	55	2020-01-16	E	0	19	0												
50029	56	2020-01-16	0	5	355	2	3	2	195	160	1	1	2	80	1	1	31	49
50030	56	2020-01-16	A	0	56	0							0	13				
50031	56	2020-01-16	B	2	92	0							1	28				
50032	56	2020-01-16	C	2	93	1							1	22				
50033	56	2020-01-16	D	0	45	0							0	7				
50034	56	2020-01-16	E	1	69	1							0	10				
50035	57	2020-01-16	0	7	545	4	5	2	304	241	2	2						
50036	57	2020-01-16	A	0	92	0												
50037	57	2020-01-16	B	3	169	2												
50038	57	2020-01-16	C	2	117	1												
50039	57	2020-01-16	D	1	62	1												
50040	57	2020-01-16	E	1	105	0												
50041	58	2020-01-16	0	2	109	0	0	2	59	50	0	0						
50042	58	2020-01-16	A	0	19	0												
50043	58	2020-01-16	B	1	25	0												
50044	58	2020-01-16	C	0	27	0												
50045	58	2020-01-16	D	1	16	0												
50046	58	2020-01-16	E	0	22	0												
50047	59	2020-01-16	0	23	1382	13	16	7	749	633	10	3	8	310	5	3	139	171
50048	59	2020-01-16	A	0	287	0							0	66				
50049	59	2020-01-16	B	7	570	2							4	149				
50050	59	2020-01-16	C	7	272	4							2	55				
50051	59	2020-01-16	D	3	92	3							2	14				
50052	59	2020-01-16	E	6	161	4							0	24				
50053	60	2020-01-16	0	2	215	1	2	0	117	98	1	0						
50054	60	2020-01-16	A	0	16	0												
50055	60	2020-01-16	B	2	93	1												
50056	60	2020-01-16	C	0	49	0												
50057	60	2020-01-16	D	0	25	0												
50058	60	2020-01-16	E	0	32	0												
50059	61	2020-01-16	0	2	176	0	2	0	100	76	0	0						
50060	61	2020-01-16	A	2	23	0												
50061	61	2020-01-16	B	0	71	0												
50062	61	2020-01-16	C	0	31	0												
50063	61	2020-01-16	D	0	24	0												
50064	61	2020-01-16	E	0	27	0												
50065	62	2020-01-16	0	3	375	1	2	1	207	168	1	0						
50066	62	2020-01-16	A	0	71	0												
50067	62	2020-01-16	B	0	140	0												
50068	62	2020-01-16	C	1	92	1												
50069	62	2020-01-16	D	0	27	0												
50070	62	2020-01-16	E	2	45	0												
50071	63	2020-01-16	0	2	147	1	1	1	84	63	0	1	8	77	3	5	25	52
50072	63	2020-01-16	A	0	39	0							2	13				
50073	63	2020-01-16	B	0	52	0							2	25				
50074	63	2020-01-16	C	0	22	0							3	19				
50075	63	2020-01-16	D	1	9	0							1	7				
50076	63	2020-01-16	E	1	25	1							0	13				
50077	64	2020-01-16	0	1	396	1	1	0	191	205	1	0	7	253	1	6	93	160
50078	64	2020-01-16	A	0	64	0							4	44				
50079	64	2020-01-16	B	0	148	0							2	94				
50080	64	2020-01-16	C	1	83	1							1	50				
50081	64	2020-01-16	D	0	39	0							0	27				
50082	64	2020-01-16	E	0	62	0							0	37				
50083	65	2020-01-16	0	0	80	0	0	0	43	37	0	0						
50084	65	2020-01-16	A	0	6	0												
50085	65	2020-01-16	B	0	26	0												
50086	65	2020-01-16	C	0	19	0												
50087	65	2020-01-16	D	0	11	0												
50088	65	2020-01-16	E	0	18	0												
50089	66	2020-01-16	0	1	262	0	1	0	131	131	0	0	3	109	0	3	41	68
50090	66	2020-01-16	A	0	25	0							0	19				
50091	66	2020-01-16	B	1	96	0							2	39				
50092	66	2020-01-16	C	0	56	0							0	20				
50093	66	2020-01-16	D	0	31	0							1	15				
50094	66	2020-01-16	E	0	54	0							0	16				
50095	67	2020-01-16	0	8	370	7	2	6	195	174	1	6	16	273	12	4	119	154
50096	67	2020-01-16	A	0	77	0							0	53				
50097	67	2020-01-16	B	3	113	2							10	107				
50098	67	2020-01-16	C	2	75	2							1	43				
50099	67	2020-01-16	D	1	39	1							1	21				
50100	67	2020-01-16	E	2	66	2							4	44				
50101	68	2020-01-16	0	8	335	6	7	1	194	141	5	1	10	100	3	7	38	62
50102	68	2020-01-16	A	0	63	0							0	24				
50103	68	2020-01-16	B	0	110	0							6	38				
50104	68	2020-01-16	C	1	69	0							3	19				
50105	68	2020-01-16	D	3	39	2							1	7				
50106	68	2020-01-16	E	3	53	3							0	11				
50107	69	2020-01-16	0	22	964	10	10	12	511	453	5	5	26	288	13	13	133	155
50108	69	2020-01-16	A	0	193	0							3	33				
50109	69	2020-01-16	B	6	362	0							10	112				
50110	69	2020-01-16	C	5	194	1							6	55				
50111	69	2020-01-16	D	2	86	0							2	23				
50112	69	2020-01-16	E	9	129	9							5	65				
50113	70	2020-01-16	0	6	130	2	2	4	78	52	1	1						
50114	70	2020-01-16	A	0	15	0												
50115	70	2020-01-16	B	0	35	0												
50116	70	2020-01-16	C	5	34	1												
50117	70	2020-01-16	D	0	22	0												
50118	70	2020-01-16	E	1	24	1												
50119	71	2020-01-16	0	11	337	6	5	6	177	160	2	4						
50120	71	2020-01-16	A	0	55	0												
50121	71	2020-01-16	B	5	112	2												
50122	71	2020-01-16	C	3	66	1												
50123	71	2020-01-16	D	2	43	2												
50124	71	2020-01-16	E	1	61	1												
50125	72	2020-01-16	0	12	310	10	6	6	153	157	5	5						
50126	72	2020-01-16	A	0	69	0												
50127	72	2020-01-16	B	2	85	1												
50128	72	2020-01-16	C	5	58	4												
50129	72	2020-01-16	D	2	25	2												
50130	72	2020-01-16	E	3	73	3												
50131	73	2020-01-16	0	1	177	1	1	0	88	89	1	0	5	74	1	4	34	40
50132	73	2020-01-16	A	0	21	0							0	13				
50133	73	2020-01-16	B	0	67	0							3	26				
50134	73	2020-01-16	C	0	39	0							1	13				
50135	73	2020-01-16	D	0	21	0							0	6				
50136	73	2020-01-16	E	1	29	1							1	16				
50137	74	2020-01-16	0	13	513	1	6	7	268	245	1	0	18	149	6	12	60	89
50138	74	2020-01-16	A	0	84	0							3	26				
50139	74	2020-01-16	B	4	177	0							13	59				
50140	74	2020-01-16	C	3	120	0							1	20				
50141	74	2020-01-16	D	3	52	0							1	13				
50142	74	2020-01-16	E	3	80	1							0	31				
50143	75	2020-01-16	0	76	938	5	34	42	535	403	2	3	26	517	13	13	222	295
50144	75	2020-01-16	A	7	137	0							1	58				
50145	75	2020-01-16	B	36	388	0							14	186				
50146	75	2020-01-16	C	24	227	1							7	115				
50147	75	2020-01-16	D	3	72	0							1	52				
50148	75	2020-01-16	E	6	114	4							3	99				
50149	76	2020-01-16	0	12	746	8	6	6	379	367	5	3	1	65	1	0	25	40
50150	76	2020-01-16	A	0	143	0							1	15				
50151	76	2020-01-16	B	5	275	3							0	27				
50152	76	2020-01-16	C	3	148	2							0	8				
50153	76	2020-01-16	D	2	69	2							0	5				
50154	76	2020-01-16	E	2	111	1							0	10				
50155	77	2020-01-16	0	7	368	2	3	4	188	180	0	2	6	155	3	3	65	90
50156	77	2020-01-16	A	1	57	1							0	43				
50157	77	2020-01-16	B	5	149	0							3	62				
50158	77	2020-01-16	C	0	93	0							3	26				
50159	77	2020-01-16	D	0	31	0							0	8				
50160	77	2020-01-16	E	1	38	1							0	15				
50161	78	2020-01-16	0	14	571	5	9	5	307	263	2	3	11	128	4	7	55	73
50162	78	2020-01-16	A	0	98	0							4	27				
50163	78	2020-01-16	B	8	218	1							4	42				
50164	78	2020-01-16	C	1	127	0							0	24				
50165	78	2020-01-16	D	0	45	0							0	11				
50166	78	2020-01-16	E	5	83	4							3	24				
50167	79	2020-01-16	0	3	178	3	1	2	86	92	1	2						
50168	79	2020-01-16	A	0	28	0												
50169	79	2020-01-16	B	0	47	0												
50170	79	2020-01-16	C	1	43	1												
50171	79	2020-01-16	D	0	17	0												
50172	79	2020-01-16	E	2	43	2												
50173	80	2020-01-16	0	2	285	0	1	1	161	124	0	0	3	156	1	2	81	75
50174	80	2020-01-16	A	0	71	0							0	25				
50175	80	2020-01-16	B	0	98	0							3	88				
50176	80	2020-01-16	C	0	56	0							0	31				
50177	80	2020-01-16	D	0	25	0							0	4				
50178	80	2020-01-16	E	2	35	0							0	8				
50179	81	2020-01-16	0	4	221	1	1	3	125	96	1	0						
50180	81	2020-01-16	A	0	28	0												
50181	81	2020-01-16	B	3	82	0												
50182	81	2020-01-16	C	0	56	0												
50183	81	2020-01-16	D	0	18	0												
50184	81	2020-01-16	E	1	37	1												
50185	82	2020-01-16	0	2	163	1	2	0	80	83	1	0						
50186	82	2020-01-16	A	0	18	0												
50187	82	2020-01-16	B	1	56	0												
50188	82	2020-01-16	C	0	42	0												
50189	82	2020-01-16	D	0	15	0												
50190	82	2020-01-16	E	1	32	1												
50191	83	2020-01-16	0	8	538	7	5	3	294	244	5	2	16	380	6	10	164	216
50192	83	2020-01-16	A	0	64	0							2	51				
50193	83	2020-01-16	B	1	191	0							6	130				
50194	83	2020-01-16	C	2	114	2							3	78				
50195	83	2020-01-16	D	3	66	3							2	38				
50196	83	2020-01-16	E	2	103	2							3	81				
50197	84	2020-01-16	0	9	353	6	6	3	180	173	4	2	2	41	1	1	18	23
50198	84	2020-01-16	A	0	66	0							0	12				
50199	84	2020-01-16	B	1	99	0							1	12				
50200	84	2020-01-16	C	2	80	0							1	10				
50201	84	2020-01-16	D	1	40	1							0	1				
50202	84	2020-01-16	E	5	68	5							0	6				
